LQGT421	לאא, אני לא רוצה שום לחם ביזה.
LQGT422	אני לא יכול לדמיין אף צורך בכיכר של לחם ביזה.
LQNZ423	קנקן
LQNZ424	ספל בירה
LQGT425	יאק.
LQGT426	זאת בירת הפרות הזו.
LQGT427	זה חומר מסריח ממש.
LQGT428	איזה שימוש יכול להיות לי בזה?
LQGT429	אוי, תהיו רציניים!
LQNZ430	חומץ
LQGT431	זה בקבוק חומץ בלסמי.
LQGT432	חומץ אינו מיוצר עבור שתייה.
LQGT433	אני חושב שאשאיר את זה פה.
LQNZ434	נדנדת צמיג
LQGT435	זו נדנדת צמיג.
LQGT436	אני לא רוצה ללעוס שום דבר שגורילה ישבה עליו.
LQNZ437	קנקן
LQGT438	איכס, זה קנקן חרסינה.
LQNZ439	חציר
LQGT440	זו מיטה עשויה חציר.
LQGT441	היא לא נראית מעוררת תיאבון ממש.
LQGT442	אני לא רוצה שום חציר ישן מסריח.
LQNZ443	אגרטל
LQGT444	אהה! זה אגרטל חרסינה!
LXSO301	אני ברנשצבע כפיסדבק, פיראט אדיר!
LXSO302	אתם לא חוששים שהר הגעש יהרוס את הכפר שלכם?
LXSO303	סור מדרכי! בכוונתי לבקר את הר הגעש!
LXSO304	מתי הטקס מתחיל?
LXSO305	מי אורח הכבוד שלכם?
LXSO306	איך אמרת שהאורח שלך נראה?
LXSO307	אתה נראה מוכר, איכשהו.
LXSO308	אני ממש רוצה לראות את הר הגעש.
LXSO309	הבאתי מנחה להר הגעש!
LXSO310	אני שוקל להפוך לקניבל.
LXSO311	אני לא מפחד מכם, קניבלים אכזריים צמאי דם!
LXSO312	כפר נחמד יש לכם כאן.
LXSO313	האם אתם חיים בחשש מאימת זבוב הפירות?
LXSO314	האם עוצרים אתכם כשאתם עוברים במכס?
LXSO315	כפר נחמד יש לכם כאן.
LXSO316	אופס! אני הולך עכשיו.
LXSO317	חייב לרוץ. ביי.
LXSO318	נתראה.
LXNN319	ראש לימון
LXLH320	פיראט, הא?
LXLH321	טוב, אז אתה חייב להבין את הסכנה הטבועה בשיטוט לתוך כפר המאוכלס בקניבלים...
LXGT322	אני ברנשצבע...
LXGT323	...בחיי אני מתחיל להתעייף מלומר זאת...
LXGT324	...כפיסדבק.
LXGT325	פיראט אדיר...יאדה יאדה יאדה.
LXLH326	אני ראש לימון.
LXLH327	אפשר לעזור לך במשהו?
LXLH328	אולי זה כיוון שאני נראה כמו לימון גדול?
LXGT329	אוי, כן!
LXGT330	אבל זה יותר מזה.
LXGT331	נפגשנו בעבר.
LXGT332	אז על אי הקופים.
LXLH333	תודה.
LXLH334	זה לא הרבה אבל בשבילנו זה הבית.
LXLH335	עשינו כמיטב יכולתנו כדי ליצור את החן הקלאסי של כפר ציידי ראשים...
LXLH336	...ובאותו הזמן לשלב את כל הנוחויות המודרניות שהביאו לכאן מגלי ארצות אירופאיים.
LXLH337	ייתכן שהבחנת בקליניקת הקזת הדם החדשנית שלנו...
LXLH338	...שהוסוותה בחכמה כדי להיראות כמו בקתת רופא אליל מסורתית.
LXGT339	כמה ציורי!
LXLH340	כן, גם אנחנו חושבים כך.
LXLH341	הר הגעש?
LXLH342	אוי, לא.
LXLH343	לא מאז שעברתי לאפטרשייב על בסיס מלתיון.
LXGT344	מאוד מושך.
LXLH345	תודה.
LXLH346	אין לך מושג.
LXLH347	תודה.
LXLH348	אה, אי הקופים.
LXLH349	היה לנו כפר נחמד שם.
LXLH350	בקתות עם שכר דירה מפוקח, קרוב לבתי הספר הטובים.
LXLH351	אלה היו ימי התום, עד שהם בנו את הקרנבל המעצבן ההוא.
LXGT352	קרנבל!?
LXLH353	כן, קרנבל.
LXLH354	בשנייה שהם הקימו את האוהל הראשון...
LXLH355	...  ו ו ש  ...
LXLH356	...כל המקום הפך להיות באופנה.
LXLH357	מלחים שמגיעים בכל שעות היממה...
LXLH358	...המוזיקה האיומה ההיא קודחת ללא הפסקה...
LXLH359	...ואם להיות כן איתך, אני חושב שהמשחקים שם מכורים.
LXGT360	כן, כן.
LXLH361	היה מסוכן לקניבל להסתובב בלילה לבד על האי.
LXSO362	קניבלים?!
LXSO363	מזג אוויר מקסים היום.
LXSO364	אתה יודע, אני מסוגל לעצור את הנשימה שלי מתחת למים ל-10 דקות.
LXSO365	היזהרו! הר הגעש מתפרץ! נוסו על נפשותיכם!
LXLH366	אתה אומר את זה כאילו זה דבר רע.
LXLH367	טוב, זה נכון.
LXLH368	כן.
LXLH369	נפלא.
LXGT370	אני מניח שאתה עומד לאכול אותי עכשיו.
LXLH371	אם לדבר בכנות, המחשבה אכן עלתה במוחי.
LXLH372	אני רואה. מה אם המים רותחים?
LXLH373	אתה חושב שתוכל להחזיק מעמד בערך 45 דקות?
LXLH374	עבר כל כך הרבה זמן מאז שהכנתי את ציר הדגים שלי.
LXLH375	כמה שאהבתי ציר דגים.
LXGT376	>בליעה<
LXLH377	אתה לא משטה באף-אחד, בחור-פיראט.
LXLH378	הר הגעש לא עומד להתפרץ.
LXLH379	אבל אנחנו כבר לא קניבלים אכזריים וצמאי דם.
LXGT380	לא?
LXLH381	לא.
LXLH382	מערכת האמונות שלנו עברה שינוי פרדיגמה לפני מספר שנים.
LXSO383	באמת? זה מרתק.
LXSO384	שינוי פרדיגמה? מה אתה אומר?
LXSO385	פרה-דוגמה?
LXSO386	וואו. זה רציני.
LXLH387	החלטנו שאנחנו רוצים לחיות לפי אורח חיים קניבלי בריא.
LXLH388	הפסקנו לחלוטין עם צריכת מיסיונרים שומניים ועברנו לצמחונות.
LXLH389	אבל בהחלט היו זמנים שבהם הייתי מוכן לאכול אותך.
LXLH390	בחור צעיר כמוך, בלי הרבה שרירים...
LXGT391	היי!
LXLH392	כנראה הייתי משרה אותך ביין לבן למשך ארבעים וחמש דקות...
LXLH393	...טובל אותך בתבליל תירס קליל...
LXLH394	...עוטף אותך בעלי בננה וקובר אותך בתוך בור עם מאה גחלים לוחשות...
LXLH395	...משאיר אותך להיצלות למשך הלילה...
LXLH396	...ואז מגיש אותך על מצע של אורז בסמטי...
LXLH397	...עם קישוט של פטריות שיטאקי ובצלי שאלוט.
LXLH398	מממממ...
LXGT399	אבל כבר לא, נכון?
LXLH400	מממממממממ....
LXGT401	אבל, אבל כבר לא, נכון!
LXLH402	הא?
LXLH403	אה...כן. בטח, בטח.
LXLH404	הר אצידופילוס אינו מזיק כלל.
LXLH405	הצלחנו לרצות את שרמן, האל הכל-יכול של הר הגעש.
LXGT406	האל של הר הגעש אוהב אוכל חריף?
LXLH407	שתוק, או שאני אוכל אותך.
LXGT408	אוקיי.
LXLH409	כשהגענו לראשונה לאי הזה, אל הר הגעש היה נסער ביותר.
LXLH410	מגהק עשן...
LXLH411	מקיא לבה...
LXLH412	זה היה מגעיל, באמת.
LXLH413	ומסוכן בפוטנציה.
LXLH414	ידענו שעלינו לעשות משהו כדי לפייס את אל הר הגעש והנחנו שקורבן טוב יעשה את העבודה.
LXGT415	הנחה הגיונית.
LXLH416	אבל כאשר זרקנו את הקורבן פנימה, הר אצידופילוס התפרץ בפתאומיות.
LXLH417	חשבנו ששרמן כועס עלינו, אז התחלנו להקריב קורבנות בכל יום.
LXLH418	ניסינו הכל...
LXLH419	...דגים, עופות, בקר, פנילאלנין...
LXGT420	הדברים הרגילים.
LXLH421	ואז יום אחד ניסינו גבינת ברי.
LXLH422	היתה התפרצות עצומה שכמעט הרגה את כולנו!
LXGT423	מה קרה?
LXLH424	שרמן רגיש ללקטוז.
LXGT425	אה. עכשיו הכל הגיוני.
LXLH426	עכשיו לשרמן יש משטר תזונה נוקשה מאוד.
LXLH427	הוא מקבל רק פירות טריים, ירקות...
LXLH428	...וכמובן תוצרי סויה בשביל החלבונים הנחוצים במיוחד לבניית שרירים.
LXLH429	אני חושש שאיני יכול להרשות זאת.
LXLH430	טקס הקרבת הקורבן שלנו עומד להתחיל.
LXGT431	מצוין! המנהגים השבטיים הציוריים שלכם מרתקים אותי!
LXLH432	יש גלויות ושקופיות זמינות בלובי.
LXLH433	אסור ללא-קניבלים לצפות בטקס עצמו.
LXGT434	זה כל כך לא הוגן!
LXLH435	ספר את זה לאלי הר הגעש. אני לא קובע את החוקים, אתה יודע.
LXLH436	הוא היה אמור להתחיל לפני חצי שעה.
LXLH437	ברגעים אלו ממש, חברי השבט שלי מכינים קורבן דמוי-אדם עבור אל הר הגעש.
LXGT438	דמוי-אדם?
LXLH439	בגלל מערכת העיכול הרגישה של אל הר הגעש, אנחנו לא יכולים להאכיל אותו בבני אדם אמיתיים.
LXLH440	אז אנו מקריבים תחליף אדם.
LXLH441	אין לו ממש טעם של בן אדם, אבל הטקסטורה דומה.
LXGT442	אז מה העיכוב?
LXLH443	אנחנו עדיין מחכים לאורח הכבוד שלנו.
LXLH444	הוא שגריר מאחד האיים האחרים.
LXLH445	הכל חלק מתכנית יישוג קניבלית חדשה בין הכפרים.
LXLH446	מסתבר שלא כל הכפרים דייקנים כמו שלנו.
LXGT447	אה... אני אעזור לכם למצוא אותו. איך הוא נראה?
LXLH448	אני לא יודע. הוא אמור להיות לבוש לקראת הטקס.
LXLH449	והוא חייב להיות צמחוני. ביקשנו במיוחד מישהו צמחוני.
LXLH450	מעולם לא ראיתי אותו. אבל הוא אמור להיות לבוש לקראת הטקס.
LXLH451	אתה פשוט לא קניבל, ונוכחותך תטמא את קדושת הטקס שלנו.
LXGT452	אוי, אתה לא יכול לחרוג בשבילי רק הפעם? זה מקרה חירום!
LXLH453	הייתי רוצה, אבל אם אתן לך להשתתף אצטרך לתת לכולם להשתתף.
LXLH454	ואז בבת אחת קניבליזם יהפוך להיות אופנתי, ויתחילו לעשות עלינו סרטים דוקומנטריים.
LXLH455	אה, אסור לנו לקבל מתנות מזרים.
LXLH456	הסדרים ממשלתיים, תקנות בריאות, טבואים, דברים כאלה.
LXLH457	אבל אשלח לו דרישת שלום ממך.
LXLH458	האם יש לך ניסיון קודם?
LXGT459	טוב, נהגתי לכסוס ציפורניים.
LXLH460	הממממ. טוב, טכנית, אני לא אמור לעשות את זה...
LXLH461	...אבל אני מחבב אותך. יש לך תושייה.
LXLH462	אחרי הקרבת הקורבן אעזור לך להתחיל בתכנית אוריינטציית הקניבליזם שלך.
LXLH463	תוך ארבע שנים קצרות בלבד תוכל להצטרף אלינו בטקס הר הגעש!
LXGT464	ארבע שנים? אה... חכה רגע.
LXGT465	האם אמרתי 'קניבל'?
LXGT466	אני, אה, התכוונתי להגיד... ארר, 'יובל... המבולבל'.
LXGT467	אני רוצה להיות יובל המבולבל. בוווםם!
LXLH468	אתה לא יציב במיוחד, נכון?
LXBT469	חכה! בחירה בתגובה הזאת תהיה הסוף שלך!
LXBT470	עצור! אתה עושה טעות חמורה!
LXBT471	לא! זאת הבחירה הלא נכונה!
LXBT472	אל תבחר בתגובה ה ז א ת!
LXBT473	אוי, בבקשה! לא. לא! בחר תגובה אחרת!
LXBT474	אם תבחר בזו תהיה בצרות צרורות.
LXBT475	לבטח יענישו אותך אם תבחר בזו.
LXBT476	אני מזהיר אותך. אם תבחר בזו אתה תמות.
LTGT301	מושלם.
LTGT302	המגדלור עובד עכשיו.
LTGT303	מושלם.
LTGT304	המגדלור עובד עכשיו.
LTNZ305	מראה
LTGT306	היא שבורה.
LTGT307	היא עובדת בצורה מושלמת.
LTGT308	יש עכשיו מראה, אבל אין אור שמשתקף בה.
LTGT309	אין לי כלום כדי להחליף אותו.
LTGT310	המראה הזאת מתאימה. אני לא צריך לקחת אותה.
LTNZ311	עמוד מנורה
LTGT312	כאן המנורה של המגדלור היתה נכנסת, אילו היתה לי אחת.
LTGT313	אין אור
LTNZ314	מנורה
LTGT315	האור דולק, אבל אין מראה שתשקף את האור.
LTGT316	הוא עובד באופן יפהפה.
LTGT317	ולהיות אחראי לקטסטרופה בים? לא נראה לי.
LTNZ318	עדשה
LTGT319	היא מרכזת את האור למשואה עבור כלי שיט אבודים. זה גורם לאדם להתגאות.
LTGT320	למזלי, אני לא צריך לכוון אותה.
LTGT321	בחיי! יש רוח חזקה כאן למעלה!
LTGT322	עם כל החלונות השבורים האלה, אין פלא שהאור כבה.
LLGT301	אני לא יכול לעשות את זה מכאן.
LLGT302	אין מספיק מקום כדי להפעיל את הקטנצ'יק.
LLLI303	קוראים לי לה צ'אקי!
LLLI304	אתה המלח האהוב עליי!
LLLI305	אהוי שם, חברי!
LLLI306	אני רוצה להיות חבר שלך?
LLLI307	רוצה לשחק איתי?
LLLI308	אתה המלח החבר הטוב ביותר!
LLLI309	ארררג! מתמטיקה זה קשה! בוא נצא לשופינג!
LLLI310	יבשה באופק, מלח!
LLLI311	הניפו מפרשים בשביל הכיף!
LLLI312	בוא נקבור אוצר!
LLLI313	בוא נבנה טירה בחול!
LLLI314	אני אתלוש לך את הריאות, סמרטוט שכמותך!
LLLI315	אני אענה את אמאש'ך!
LLLI316	אני אתלוש לך את הראש, ואירק לך לתוך הגרון!
LLLI317	אתה רואה את אובדנך לפניך!
LLLI318	אני אתלה אותך מהתורן במו מעיך!
LLLI319	אני אדביק אותך בעגבת וארקיב את שיניך לגדמים שחורים!
LLLI320	אני אקצץ אותך לחתיכות ואאכיל אותך לכרישים!
LLLI321	אני ארדוף אחריך אל תוך העולם הבא!
LLLI322	אני אטחון את עצמותיך כדי להכין לי משחת שיניים!
LLLI323	אני אחתוך לך את הלשון, ואתן לך לאכול אותה בתוך כריך!
LLLI324	חכה רק עד שתירדם, ילד קטן.
LGGT001	זה לא הזמן לפנק את עצמי.
LGGT002	זה גורם לקול שלי להישמע מצחיק.
LGPC003	חברת לוקאסארטס בידור מציגה
LGPC004	קללת אי הקופים
LGPC005	פותח על ידי yelkcA nahtanoJ ו-nrehA yrraL
LGPC006	תכנתו
LGPC007	sivruP sirhC dna ,nikcaM aiviL ,nadroJ kcuhC ,yelkcA nahtanoJ
LGPC008	אמנות זמנית מאת
LGPC009	וצוות המתכנתים ,nrehA yrraL ,relliT lliB
LGPC010	לתשומת ליבכם, יהיו עוד הרבה קרדיטים בהמשך
LGPC011	כשהפרויקט יהיה קרוב יותר לסיומו.
LGPC012	אז, אנא השענו לאחור ותיהנו 
LGPC013	ממשחק הרפתקה כיף
LGPC014	מוצלח
LGPC015	ומהנה
LGPC016	טים שייפר מעוניין להבהיר
LGPC017	שלמרות שהוא חש מרירות על כך שלא קיבל את הקרדיט הראוי לו
LGPC018	עבור אי הקופים 1 ו-2
LGPC019	הוא אינו מעורב בשום צורה במשחק הזה
LGPC020	עד שהוא יבדוק אם הוא טוב בכלל
LGPC021	ובשלב הזה הוא יזכיר לכולם שברנשצבע כפיסדבק
LGPC022	היה בעצם הרעיון שלו.
LGNZ023	בלוני הליום
LGGT024	הם מאוד חגיגיים.
LGGT025	זה בלון ממולא הליום.
LGGT026	אני לא יכול להשתמש בבלון עם זה.
LGGT027	הם מהנים, אבל אבל אני צריך להשתמש בהם עם משהו אחר.
LGGT028	הוא מהנה, אבל אני צריך להשתמש בו עם משהו אחר.
LGGT301	אני לא יכול להשיג את משקולת הנייר מכאן.
LGGT302	אני לא רוצה לפוצץ את הבלונים המהנים.
MCGT301	אני חושש שהמלח במי הים עשוי לשחוק את כיסוי המתכת המוברג.
MCGT302	הסכין הזה אולי יכול לחתוך דרך עץ רגיל, אבל לא עץ גומי.
MCGT303	בתווית על הבקבוק כתוב 'הדבק לא עובד על שיניים, שיער או כדורי תותח'. אוף.
MCGT304	העץ הזה קשיח מכדי שחותך הלחמניות יחתוך אותו.
MTGT301	אני לא מגיע.
MTGT302	מורי, תעשה את הקטע שלך!
MTMR303	אוקיי!
MTMR304	בו!
MTGA305	אההה!
MTMR306	שוטה בן תמותה! שחרר אותי מן הקבר העלוב הזה!
MTMR307	עליך לשחרר אותי או שארדוף אותך לנצח!
MTMR308	אני אסתיר את המפתחות שלך תחת כריות הריהוט המרופד שלך...
MTMR309	...ולעולם יותר לא תמצא זוג גרביים תואמות!
MTGA310	בסדר, חכה, אני מגיע.
MTGT311	עבודה טובה, מורי!
MTMR312	אני... אני הייתי מבעית, נכון?
MTMR313	כוחותיי השטניים עשו אותי כל יכול! בוואהאהאהאהאהא!
MTGT314	אוי, לא. נראה שנגמר השמן במנורה.
MTGA315	זהו! היא פתוחה!
MTGA316	עכשיו תתנדף מכאן ותן לי מנוחה!
MTGT317	מורי, תגיד משהו מפחיד.
MTMR318	בווו! חה חה חה! אני גולגולת אימתנית!
MTMR319	אני לא חושב שזה עובד, ברנשצבע.
MTGT320	כדאי שאחשוב על משהו אחר.
MTGT321	היי. מורי, תהיה מפחיד!
MTMR322	בסדר!
MTMR323	בווו!
MTMR324	אני אחד מן המתים החיים!
MTMR325	פחד ממני!
MTMR326	שחרר אותי!
MTMR327	היי!
MTMR328	תסתכל עליי!
MTMR329	אני רוח רפאים כאן!
MTGA330	זה פשוט עלוב.
MTGT331	זה אולי מגיע למנורה, אבל זה לא מחזיק אותה.
MTGT332	השגתי את זה!
MTGA333	היי! מה קרה לאור?
MTNZ334	עששית
MTGT335	זו עששית זוהרת.
MTGT336	היא כבויה.
MTGT337	אני לא יכול להאיר את זה.
MTGT338	היא מרגישה חמימה.
MTNZ339	כרזה
MTGT340	זו כרזה עבור 'היונקים 12: המקור'.
MTNZ341	ארנב הברחות תלוי
MTGT342	מתוק, אבל מחריד באותה העת.
MTNZ343	תוכי
MTGT344	זה או תוכי מת או עטלף מוזר ביותר.
MTNZ345	מסכת לה צ'אק
MTGT346	נראה כמו מסכת ליל כל הקדושים.
MTNZ347	ספרים זולים
MTGT348	אלו כמה סיפורי אימה נדושים.
MTNZ349	הספר של מורט
MTGT350	נראה שהוא כותב ספר אימה.
MTGT351	קוראים לו, 'הגרוג ששתה אנשים'.
MTGT352	'חלק ראשון מסדרה של שלושה ספרים'.
MTGT353	אני תוהה למה מדיה טראשית תמיד מגיעה בשלשות?
MTNZ354	כרזה
MTGT355	זו כרזה עבור איזה ספר מטופש על פיראטים אל-מתים.
MTNZ356	בובת דינוזאור
MTGT357	זה דינוזאור מ'המפלצות שהזמן לא שם עליהן קצוץ'.
MTNZ358	מורט
MTGT359	זה בוודאי הקברן.
MTGT360	אני בטוח שזה ממש יעורר בו פלצות, אבל אני לא מגיע אליו.
MTNZ361	אדם-זאב
MTGT362	מפחיד.
MTNZ363	עורב
MTGT364	זה החומר שממנו עשויים חלומות ממש משעממים.
MTNZ365	כרזה
MTGT366	זו כרזה עבור איזה ספר ממש עלוב על מפלצות.
MTGT367	תסמכו עליי. זה בחיים לא ימכור.
MTNZ368	גביע
MTGT369	קשה לראות מה זה מאיפה שאני עומד.
MTGT370	אם לשפוט לפי הזקן, אני מנחש שזו עז.
MTNZ371	גביע
MTGT372	אללי, איל!
MTNZ373	גביע
MTGT374	איזה חזיר.
MTNZ375	צל
MTGT376	הצל שלי מוטל על הקיר האחורי ההוא.
MVGT301	הייתי שמח להישאר ולפטפט, אבל...אה... אני חייב ללכת.
MVSO302	איך הצלחת להגיע למעלה?
MVSO303	אתה צריך שאעזור לך לרדת?
MVSO304	מה אתה עושה שם למעלה?
MVSO305	כמה זמן אתה הולך להמשיך לעשות את זה?
MVSO306	אתה נראה חסר מנוחה.
MVSO307	אתה יודע משהו על הסרת קללות?
MVSO308	הייתי שמח להישאר ולפטפט, אבל אני חייב ללכת.
MVMR309	דרך כוח הרצון בלבד.
MVGT310	אה הא.
MVMR311	בסדר, כמה מילדי הוודו המוזרים עשו את זה.
MVMR312	הם מצאו אותי על החוף ושמו אותי על היתד הזאת, חושבים כל הזמן שהם כל כך מצחיקים.
MVMR313	עזרה? אני לא צריך עזרה מבני תמותה אווילים!
MVMR314	אני מורי! הגולגולת השטנית רבת העוצמה!
MVGT315	בסדר, רק שאלתי.
MVMR316	אל תבין אותי לא נכון; אני מעריך את ההצעה.
MVMR317	אני עומד כעדות...
MVGT318	עומד?
MVMR319	...תלוי כעדות לעצמתם של כוחות הרע, שביום מן הימים יכריזו את נצחונם על פני כל כדור הארץ!
MVMR320	כמה זמן שייקח.
MVGT321	בטח נעשה די משעמם שם למעלה, אני מניח.
MVMR322	לעולם לא! כוחות האופל לעולם לא משעממים! אנו נוכיח יום אחד ש...
MVMR323	...אוי, על מי אני מנסה לעבוד? אני משועמם על כל הגולגולת.
MVMR324	באופן מטאפורי, כמובן.
MVMR325	אוי, אני לא יודע. פשוט לא עוברים הרבה אנשים דרך הביצה הזאת.
MVGT326	מה היית מעדיף לעשות?
MVMR327	אני צריך להסתובב בקרב האנשים הפשוטים יותר, להפחיד אותם ולגרום להם כאב וצער.
MVGT328	זה יעשה אותך מאושר?
MVMR329	כן, מאושר, בדרך אפלה ושטנית.
MVMR330	אה, ברור. אני יודע הרבה על הסרת קללות.
MVMR331	לכן אני גולגולת מדברת חסרת גוף שיושבת על ראש יתד באמצע ביצה.
MVGT332	אתה נשמע מריר.
MVMR333	אני מצטער. היה לי יום קשה.
MRSO001	אני ברנשצבע כפיסדבק, פיראט אדיר!
MRSO002	איבדת משהו?
MRSO003	אני יכול לקרוא לך בוב?
MRSO004	אני ברנשצבע. סליחה שפוצצתי את הסירה שלך.
MRMR005	אני מורי...
MRMR006	...השלד השטני...
MRMR007	...אה...
MRMR008	...הגולגולת השטנית האדירה!
MRMR009	ויש לי צורך בכמה עצמות!
MRMR010	אולי פשוט אקח את שלך!
MRMR011	בוואהאהאהאהא!
MRGT012	מה אתה עומד לעשות?
MRGT013	לנגוח בי?
MRMR014	אני...
MRMR015	אני...
MRMR016	אני אחשוב על משהו.
MRMR017	אני מורי!
MRMR018	הגולגולת השטנית, הבלתי מנוצחת!
MRMR019	רעד מפחד, בן תמותה!
MRMR020	בשל חוצפתך, אני הולך לבלוע אותך!
MRGT021	אה-הא.
MRMR022	תוכל...
MRMR023	...אר...
MRMR024	תוכל להרים אותי, כדי שאוכל לנשוך אותך?
MRGT025	לא.
MRMR026	רק ניסיתי לשאול.
MRMR027	אתה יכול לקרוא לי מורי!
MRMR028	אני כוח שטני רב עצמה!
MRMR029	אני המבשר של אובדנך!
MRMR030	וכוחות האופל יריעו לי בעודי צועד דרך שערי הגיהנום, נושא את ראשך על כידון!
MRGT031	צועד?
MRMR032	בסדר, אני 'אתגלגל, אתגלגל דרך שערי הגיהנום'.
MRMR033	אתה באמת חייב להוציא את הכיף מכל דבר?
MRMR034	אז הצער הזה יהיה הדבר האחרון אותו תחוש!
MRMR035	אתה נמצא פנים אל פנים עם הגולגולת השטנית הנוראית מורי!
MRMR036	עכשיו, תן לי לשמוע את צווחות האימה שלך!
MRSO037	איייק.
MRSO038	אאאה.
MRSO039	אוווו.
MRSO040	אני מבועת מכדי לומר משהו.
MRMR041	בוואהאהאהאהאהאהאהא!
MRSO042	למה אתם הנבלים תמיד צוחקים כל כך הרבה?
MRSO043	אתה אימתני כמעט כמו מעצור דלת.
MRSO044	אתה יודע, אתה תיראה נהדר עם נר נמס על הראש שלך.
MRSO045	היה אחלה לדבר איתך.
MRMR046	לא צחקתי משום דבר ספציפי.
MRMR047	היכנשהו, יש דג שמכרסם את הרגל שלי וזה מאוד מדגדג.
MRMR048	האם זה מעצור דלת שנראה מרושע ממש?
MRGT049	אה, לא משנה.
MRMR050	אני מרגיש שאתה לא לוקח אותי מאוד ברצינות.
MRGT051	לא, אני כן. באמת.
MRMR052	באמת?
MRMR053	אז אני רוצה לשמוע אותך צורח באימה!
MRGT054	באמת.
MRMR055	זה נהדר!
MRMR056	אז תברח!
MRMR057	ברח!
MRMR058	ברח מפני הגולגולת האימתנית!
MRMR059	עד יום מותך, אני אשוב לבקר אותך בסיוטים האיומים ביותר שלך! )צוחק(
MRGT060	שיהיה.
MRSO061	גם אבא של אמא שלך היה קרח?
MRSO062	טוב, לפחות לעולם לא תצטרך לדאוג שאין לך מה ללבוש.
MRSO063	איך אתה מסוגל לראות בלי עיניים?
MRSO064	אני הולך עכשיו.
MRMR065	אני לא קרח!
MRMR066	יש לי פשוט מפרצים ממש גדולים.
MRMR067	טוב, אני מניח שזה נכון.
MRGT068	והוספת אקססוריז היא ממש פשוטה.
MRMR069	גם זה נכון.
MRMR070	ואני נראה טוב בכובעים.
MRGT071	הנה לך.
MRMR072	איך אתה מסוגל ללכת בלי מוח?
MRMR073	יש דברים שאין להם מענה.
MRMR074	יופי.
MRMR075	עכשיו עזוב אותי במנוחה!
MRMR076	יש לי המון תככים ומזימות אפלות לחשוב עליהם. )צוחק(
MRGT077	אני הולך עכשיו.
MRMR078	יופי.
MRMR079	עכשיו עזוב אותי במנוחה!
MRMR080	יש לי המון תככים ומזימות אפלות לחשוב עליהם. )צוחק(
MRNN301	מורי
OSGT301	זה מוזר. לא ידעתי שקשקשים יכולים...
OSGT302	...לזוז...
OSGT303	אוי!
OSNN304	כינים
OSGT305	אתם פשוט תצטרכו להאמין לי.
OSGT306	אני לא צריך אביזר.
OSGT307	זו תיבת מסע ישנה.
OSGT308	היא מכוסה במדבקות ממקומות רחוקים.
OSGT309	היי, היי!
OSGT310	זאת מדבקה מאי הדמים!
OSGT311	כתוב עליה 'אי הדמים הוא למדממים...
OSGT312	...הודעה מאת מועצת התיירות של אי הדמים'.
OSGT313	אולי האמן שהמזוודה שייכת לו יודע איך מגיעים לאי הדמים!
OSGT314	נראה כמו מעיל נחמד...
OSGT315	...עם רק כמה פתיתי קשקשים מכוערים.
OSGT316	אני שונא אנשים שמזלזלים בבחור הזה רק בגלל בעיה קטנה עם...
OSGT317	היי זה לא קשקשים...
OSGT318	הוי!
OSNN319	כינים
OSGT320	צפו בי גורם לזה להיעלם.
OSGT321	אין לי שום דבר בשרוול...
OSGT322	הוקוס פוקוס!
OSGT323	הי, זה עבד! יש משהו בפנים!
OSGT324	אני לא במצב רוח לקסמים עכשיו.
OSNZ325	מעיל פיראטים
OSGT326	זה מעיל פיראטים מוכה-כינים.
OSGT327	זה היה יכול להיות מעיל נחמד אם לא כל הקשקשים.
OSGT328	זה מעיל פיראטים שעבר פליית כינים.
OSGT329	נראה גדול מדי בשבילי.
OSNZ330	קשקשים
OSGT331	הן, אה, מתנועעות.
OSGT332	אז מי מכן היא הכינה הראשית?
OSGT333	אני ממש מעדיף שלא.
OSGT334	אני לא יודע איך להשתמש בכינים עם זה.
OSGT335	אני לא אוהב את ההרגשה שלהן ביד שלי.
OSNZ336	כיס
OSGT337	נראה שיש משהו בכיס של המעיל.
OSGT338	יש כאן כפפה.
OSNZ339	כפפה
OSGT340	זו כפפה.
OSGT341	הכפפה לא עובדת עם זה.
OSGT342	הכפפה הזאת לא במידה שלי.
OSGT343	זו לא כפפת גומי.
OSGT344	אני לא חושב שהכפפה תתאים.
OSNZ345	שרביט קסמים
OSGT346	זה שרביט קסמים.
OSGT347	לשרביט הקסמים אין השפעה על זה.
OSGT348	כוחות הקסם צריכים להיות ממוקדים על משהו אחר.
OSNZ349	כובע קסמים
OSGT350	הוא ריק...
OSGT351	...או שמא?
OSGT352	יש ספר בפנים.
OSGT353	אני לא רוצה להפריע לכוחות המיסטיים של הכובע.
OSGT354	אני לא רוצה לנצל את האנרגיות המיסטיות.
OSNZ355	ספר
OSGT356	'האלף-ממףף-בית של פיתומות'
OSNN357	ספר פיתומות
OSGT358	זה כרטיס בכיוון אחד לחתך-נייר נוראי.
OSGT359	זה ספר על פיתומות.
OSGT360	אני לא רוצה להשליך את הקול שלי לשם.
OSGT361	הספר מעניין בפני עצמו, אבל כדאי שאשתמש בו על מישהו.
OSNZ362	כדור תותח
OSGT363	נראה כאילו הוא הולך ללהטט בכדורי התותח האלו.
OSGT364	אני לא רוצה לסחוב את כדורי התותח האלה לכל מקום.
OSNZ365	מזוודת מסע ממורטת.
OSGT366	היא נראית כבדה מכדי שאוכל לשאת אותה.
OSGT367	היא לא תענה לי.
